# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
32	1.0
3551	2.0
6513	3.0
5563	4.0
5564	5.0
2180	6.0
4790	7.0
3953	8.0
948	9.0
2475	10.0
23305	11.0
8517	12.0
84254	13.0
7124	14.0
181	15.0
4852	16.0
57818	17.0
5571	18.0
8717	19.0
23205	20.0
6774	21.0
5105	22.0
126129	23.0
6257	24.0
207	25.0
4793	26.0
5970	27.0
8660	28.0
9370	29.0
1374	30.0
5465	31.0
4794	32.0
6517	33.0
51094	34.0
5562	35.0
6794	36.0
7132	37.0
7186	38.0
5599	39.0
79602	40.0
8471	41.0
3717	42.0
53632	43.0
5443	44.0
51422	45.0
5601	46.0
2538	47.0
9021	48.0
2181	49.0
5106	50.0
1147	51.0
81616	52.0
10000	53.0
10891	54.0
51703	55.0
10645	56.0
4792	57.0
208	58.0
2182	59.0
3952	60.0
5565	61.0
5588	62.0
5781	63.0
6256	64.0
5602	65.0
