@relation data

@attribute id string
@attribute 10682 numeric
@attribute 1595 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 3930 numeric
@attribute 50814 numeric
@attribute 51478 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 7108 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,8.69026092,6.879341631,9.0063268635,8.409986058,7.175133021,10.00691549,12.06237178,7.223386449,7.200205439,10.68230579,Control
GSM427159,8.707705204,6.631326684,9.3624259135,8.989423683,6.77707710533,10.1306771,13.42222975,6.98346479667,6.84647240567,9.473939649,BRCA
GSM427160,8.992018573,6.316874894,10.14349276,8.70215634,6.594820854,10.03174294,12.86342169,6.856210745,6.764801055,9.575038625,BRCA
GSM427162,8.396884223,6.261818145,9.876967559,8.92921485,6.35542893,10.3976482,13.52808598,6.91632323867,7.06099631667,10.25398074,Control
GSM427163,9.961088297,6.777719287,9.997579749,8.926667463,6.507180958,10.257176,13.00468928,8.04704834133,6.83660093233,10.48697102,BRCA
GSM427164,8.443897851,7.098824623,9.488233601,8.26127355,7.210705806,9.978221063,12.21133327,7.67602382933,6.841923281,9.276660153,BRCA
GSM427165,8.127763684,6.816347305,9.262643103,9.117877553,6.53076217967,10.47812272,13.69061737,6.951270322,7.107227626,6.853313064,BRCA
GSM427166,9.172571974,6.353195907,8.79803714,8.221636811,6.986932852,9.943115915,11.74803988,7.46098089533,7.07749237167,9.796177999,Control
GSM427167,9.50346856,6.83687446,9.9507994785,8.688181342,6.436271157,10.1985743,12.26010515,7.72451612367,6.902193606,10.14535302,BRCA
GSM427169,9.140300084,7.252526182,9.3881384425,9.770879053,6.50623636633,10.15443559,13.36098494,6.78209997,6.69186578767,10.24862174,BRCA
GSM427170,9.563520973,7.013967798,9.476203229,8.593784309,6.24359551067,10.43977405,12.86854581,6.34701516967,6.523243856,10.71101325,BRCA
GSM427171,9.59619028,6.898090799,10.837308625,9.209484513,6.98946536433,9.978925319,12.41355925,8.53575976933,7.53173558467,10.00748325,Control
GSM427172,9.079192165,6.502239591,9.254618766,9.253688629,7.20375425233,10.16928652,12.04345466,7.122665556,7.04101355367,10.91544642,Control
GSM427178,9.546745518,5.718369332,9.392241752,10.38312675,6.911340245,10.24562434,11.97488965,6.73336447233,7.45921630533,10.33656266,BRCA
GSM427181,8.789192187,5.149758548,9.902203253,8.905538281,6.93425480867,10.09500831,10.87078104,6.80092443833,7.21732099233,9.82934264,BRCA
GSM427182,9.958817714,5.859106883,10.270912115,10.17944609,6.73745800033,10.41674769,11.72191743,6.962172037,7.621201925,9.900855914,BRCA
GSM427183,9.877790685,6.019596982,9.524531944,9.612320761,6.73387333233,10.24862174,11.87820241,6.340916465,7.86047526633,10.38403931,BRCA
GSM427187,9.783907232,6.298388541,10.24131017,9.222372974,6.787242323,10.41654451,11.01352875,6.808550438,7.55898376867,10.64076035,BRCA
GSM427189,10.15541314,6.037608037,9.919275795,9.169368307,6.82418563633,10.40145051,11.28654637,7.07980413633,7.700773363,11.16975297,BRCA
GSM427193,10.44623067,6.51033347,10.43590252,9.997652699,7.68498527167,11.18703979,11.49594259,6.489677885,6.82526550867,10.17351822,BRCA
