@relation data

@attribute id string
@attribute 10053 numeric
@attribute 1173 numeric
@attribute 1174 numeric
@attribute 1175 numeric
@attribute 130340 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 3105 numeric
@attribute 375 numeric
@attribute 3932 numeric
@attribute 51606 numeric
@attribute 55690 numeric
@attribute 567 numeric
@attribute 8905 numeric
@attribute 8907 numeric
@attribute 920 numeric
@attribute 926 numeric
@attribute 940 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.6143120651,1.1524037090,0.5540406950,1.3559700908,0.5078475111,0.2606576234,0.4948697878,0.7254632358,0.5647716359,1.1585602116,1.6537600474,0.5565806307,-0.0882698743,0.5670613307,0.1921057736,1.7066748172,0.6612468096,0.7030178067,-0.1204670775,-0.1294551434,-0.1338171530,BRCA
GSM480985,0.6951283606,1.0972410342,0.3196732650,1.0621682248,0.1873514526,0.1905879892,0.4369097236,0.6563419980,0.6130065929,1.1584935838,2.4575460184,0.4381162637,-0.1044245821,0.6211203963,0.2808430154,2.2545238521,0.5436569304,0.4508681191,-0.0646950120,-0.1462289999,-0.1120574987,BRCA
GSM480986,0.7918008389,1.3037325410,0.5463974501,1.5079112994,0.5657338353,0.2831735210,0.5527757206,0.9777050502,0.6778581731,1.2626870058,2.0518530268,0.4480022348,-0.1338326670,0.4854964733,0.1176795102,1.6450680888,0.6076434631,0.6861353857,-0.0579067368,-0.0785622794,-0.0338983699,BRCA
GSM480987,-0.0504469688,1.3146498003,0.4076746446,1.5145772255,-0.1297463610,0.2687426848,0.8254703291,0.5528650573,0.3246971715,0.8222441140,1.5371368601,0.4711683532,-0.0881993032,0.4408101541,0.1596407719,1.7874305205,0.6556489000,0.7343495455,-0.1082901696,-0.0993839056,-0.0878388124,BRCA
GSM480988,0.6651541619,0.9602763783,0.2232566630,0.6505456722,0.3142159817,0.1485788541,0.5611294274,1.2317149324,0.4339244361,1.3477626990,1.8993243343,0.2954098738,-0.1169642382,0.4717482587,0.0822306682,1.4467981017,0.4668352327,0.4123464040,-0.0813145423,-0.0891134516,-0.0262229780,BRCA
GSM480989,1.0872009703,1.5578947200,0.6577190819,1.7629687284,0.6118485513,0.3444870630,0.4892268392,1.2957978994,0.5308351245,0.9433390029,2.3293326482,0.5821658545,-0.1489578907,0.4853385165,0.2170070797,1.4996691811,0.3172533265,0.5764628719,-0.0625123944,-0.0522587583,-0.1424229563,BRCA
GSM480990,0.5226657964,1.2710338862,0.8094430494,1.6323857997,0.1051962484,0.3784631827,0.7273199062,0.9441063161,0.4113983666,0.8705823336,2.1450957076,0.5786951939,-0.1211649052,0.5824783352,0.2875386685,1.0134730950,0.4127825990,0.8928001613,-0.0763895354,-0.0772161086,-0.1355011998,Control
GSM480991,1.0181285433,1.3845505780,0.5996197004,1.6801313789,0.4232417083,0.4264603429,0.6834902414,1.1160722226,0.4659834468,1.1671589347,2.4425219173,0.5024416536,-0.0983536802,0.4964059232,0.2171937806,1.6864060450,0.4500272210,0.6971781336,-0.0782935824,-0.0783442961,-0.1265710275,Control
GSM480992,1.1948922251,1.4126932023,0.7700731896,1.9441385897,0.1149376764,0.4744916590,0.8376964311,1.3331444340,0.4312054103,1.1930996416,2.0768291049,0.5279573448,-0.1135908183,0.4913583273,0.3353139974,0.8879585187,0.1409345185,0.8833835256,-0.0207560157,-0.0389066301,-0.1144072044,Control
GSM480993,1.0236971223,1.3460859921,0.5045885989,1.6546143043,0.4566361214,0.3253226646,0.6623232290,1.0990368054,0.6197645098,1.1070815918,2.2138408538,0.4610399691,-0.0451837614,0.6403183415,0.1856943060,1.7298643403,0.3061990543,0.6751166826,-0.0625347915,-0.0773493846,-0.0634848428,Control
