@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3558 numeric
@attribute 3559 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 3725 numeric
@attribute 3932 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6850 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,7.90764269433,9.719046985,14.72004222,9.4954151895,7.4423513115,5.726430204,5.8167984685,7.357290547,5.474931823,11.04382723,4.963024656,14.72492149,5.69019779725,11.634256725,5.939777752,10.49127719,10.11570732,9.15105029633,8.001564595,11.46083484,9.961088297,9.65740828,Control
GSM427159,7.803043395,9.192268846,13.75148289,9.5539178325,7.8897640555,5.368428976,5.4476662,8.060129988,5.808134829,9.540845393,5.442455259,14.11502538,5.74326863275,11.27623323,5.0886580415,9.559434991,10.34726733,8.42779587067,7.481398095,11.3989816,10.15001415,9.946928611,BRCA
GSM427160,7.94848537033,9.676230874,14.33042537,9.480270588,7.856102429,5.465820435,4.894116797,8.84456543,5.90202005,10.145837,5.531000265,14.41297137,5.8326297955,11.198356615,5.6701097255,9.65317699,10.45388564,8.45925672733,7.228580927,12.10466109,10.28344757,9.791985416,BRCA
GSM427162,7.444988463,9.684192438,12.01436934,9.432546201,8.398114105,4.899672619,5.7507435765,7.784227701,5.702180478,7.64196344,5.259471408,14.08054111,6.064440107,11.274247985,5.7758281875,9.580847928,10.09500831,7.73867912133,6.648325671,11.96551025,10.10956988,9.638916035,Control
GSM427163,8.520100527,9.981439248,12.40857396,9.66718229,7.697637374,5.536217098,5.62105692,8.235417282,6.125780878,10.16184396,5.426609659,13.43392773,5.91669616975,11.21839075,5.704258658,9.966174165,10.22872886,8.10318445333,7.634958261,11.9164133,9.833894617,10.27897821,BRCA
GSM427164,8.51193804167,9.979768545,13.96600025,9.9164802245,7.3388634815,5.032554093,5.5903701325,7.597496024,5.857863615,11.74013292,5.36773034,13.80946823,5.66966000725,11.07534033,6.517858181,10.23164154,10.624983,8.70127661067,8.19601328,11.1888517,10.29596436,9.943244144,BRCA
GSM427165,7.90176327133,9.212867878,10.44201071,9.167523377,7.9742866725,4.759703782,5.445685472,7.72720765,6.480390855,8.66980731,5.891547537,13.91249272,5.862304229,11.151396135,5.6011167705,8.977681421,9.961088297,8.36198243367,7.292025067,10.72234672,9.214514093,10.45584633,BRCA
GSM427166,8.330459995,9.290572499,14.08516788,9.1611827995,7.7095138065,4.823508981,5.9993367775,7.482104333,5.052688948,10.70365297,4.806596392,13.96294256,5.88068915225,11.40345044,5.401013329,10.00443156,10.12277013,8.53051419067,7.787382059,10.75261086,9.788616845,9.498226492,Control
GSM427167,8.343961905,10.01823535,14.82357723,9.3657406255,7.94496816,5.307438771,5.4650001365,7.931980129,5.463860485,10.41875948,5.157459364,14.44356588,5.81485113325,10.99057863,5.8779809975,9.452231522,9.9831294,8.16926655967,6.878728789,11.94573106,9.93285737,9.427680085,BRCA
GSM427169,7.705001504,9.726661428,11.55023948,9.70078824,8.148239231,5.044406414,5.0974707625,7.307522163,5.903768142,9.172928193,5.735326697,13.15952927,6.225327925,11.551814785,5.5839936855,9.69476318,10.28660429,8.39504068233,7.4960371,11.45097165,9.955468697,10.46083242,BRCA
GSM427170,7.49544647233,9.68790976,14.20597115,9.153599552,8.198599078,4.879474508,5.971200462,7.700632397,5.954668163,8.551815066,5.372961888,14.17314893,5.790786971,11.573459625,5.9065229025,9.736317839,10.23292486,8.62624266567,6.507481989,11.89929188,9.998485053,9.687454914,BRCA
GSM427171,8.17481472767,9.524248408,14.15265365,9.5256586835,7.4409667175,5.572595075,5.909821927,8.151525421,5.584068992,10.93235154,5.313437469,13.87385551,5.852877388,11.32136754,5.767601547,9.990983614,10.11618835,8.601359139,8.512524314,11.36056745,9.562147541,9.311414064,Control
GSM427172,8.22907692933,9.844219734,14.61254488,9.597360232,7.6537280945,5.006310647,5.9392567955,7.959250151,5.131148296,11.03036559,4.716458988,14.67256817,5.8050524925,11.488573795,6.1670985755,10.29596436,10.13087976,8.523978557,8.640083234,11.68668229,10.15541314,9.328361407,Control
GSM427178,8.002619778,10.24378721,13.61588998,9.06038523,8.1909422715,5.431298057,5.6882840335,8.499737407,5.831124321,10.52922583,5.186075849,13.48222565,5.77734798875,11.695521545,5.967633391,10.01433476,10.76657469,9.16094315833,7.7584583,11.50045491,10.12611757,8.752398314,BRCA
GSM427181,8.40329123233,9.913970625,12.35733627,9.5800955565,7.2806843915,4.811228613,6.1309845735,8.977545484,5.790388412,10.46394351,5.421737703,13.17144427,5.62585714825,11.206231375,5.329465727,9.712540381,10.37973064,8.789516499,7.8511886,11.31253714,10.35359929,9.846603446,BRCA
GSM427182,8.04410134333,10.00415062,13.96294256,9.0393998015,8.539009948,5.043313058,5.6872512285,8.577524304,5.967520965,9.622015717,5.43205013,14.09890062,5.6869878525,11.49634678,5.656097949,9.812386363,10.55366796,8.419142242,7.192690117,11.50810934,9.873298423,9.401834759,BRCA
GSM427183,7.69877329,10.22872886,13.92451704,8.9731778835,8.146852134,5.659504507,5.423104178,8.015388742,5.159680898,10.1691111,5.476876799,14.01211384,5.8591069415,11.796022585,6.071716146,9.916141133,10.73881029,8.58330978467,7.688986551,11.37712933,10.15087731,8.411575733,BRCA
GSM427187,8.05336789633,10.30881145,12.40276968,8.9213733295,8.041917075,5.575169544,6.042827904,8.545081393,5.488491912,9.546605663,5.35439155,13.34674991,5.8570988385,11.46459896,6.259376137,10.0322459,10.51457134,8.49027171233,7.192172276,12.16093036,10.23716846,8.766761713,BRCA
GSM427189,8.29788210633,10.45750942,13.08977243,9.111304808,7.888636145,5.412113573,5.6865103435,8.524562405,5.551524668,10.84149381,5.16642548,12.76004735,5.677996665,11.5411915,6.1648761405,9.833428205,10.54450111,8.95843216133,7.574595656,11.77876926,10.29197677,8.285819621,BRCA
GSM427193,8.10439908967,10.01669727,8.405238411,10.2970447,8.85628218,6.396866433,5.5574917185,8.926163377,5.027033758,9.58528234,4.953976689,12.03663478,5.6576825155,12.52079595,5.593235253,9.724718956,5.97155002,8.67313689733,8.480033951,11.62476132,10.5038757,9.458448204,BRCA
