@relation data

@attribute id string
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 129401 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 23636 numeric
@attribute 348995 numeric
@attribute 3837 numeric
@attribute 4869 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5901 numeric
@attribute 5903 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.28022878033,9.6648727675,7.2678836785,10.53897001,6.645049976,9.944646595,8.948514067,9.4780677085,8.3668938445,11.46908991,9.4976708915,10.65747949,6.766641794,8.4982454305,10.70099474,9.872136606,10.31245505,5.945099216,10.73458709,10.87230572,10.73828676,10.56852647,7.158562039,8.61174871767,7.571167906,7.400200831,10.32181006,6.03436478667,9.1153257685,9.744439113,Control
GSM427159,6.28489948567,9.4416045875,7.1869489675,10.4051391,7.623298306,10.06496539,9.07757757,9.602807458,8.921735544,11.81218745,9.941470837,9.904401726,6.824600342,8.242744387,10.79163118,10.16400217,9.706824548,5.044843524,10.82235197,10.78405837,10.96132689,10.58008449,6.991610063,7.884970577,7.305644941,7.6631158415,10.48239483,5.56283592867,9.331495089,9.026662535,BRCA
GSM427160,6.48209168833,9.7955411235,7.5858335005,10.93899899,7.919118257,10.10125057,9.349613594,9.9134145385,9.1231107235,11.93520936,9.401333778,10.74842792,6.87867607,8.419646614,10.97348951,10.14873431,10.34072947,5.90202005,10.77184043,11.02156667,10.8492802,10.85124954,7.628593402,8.57418991167,7.90182937733,7.834746884,10.63133194,5.945402415,9.184940914,9.755547386,BRCA
GSM427162,6.13564318433,8.725553334,6.0686045945,10.4760984,8.215849806,9.560920839,9.614162807,9.7641065265,8.954544083,11.55940591,9.8343895265,10.67862239,6.97341843633,8.422447157,10.74842792,10.51689201,9.043848309,5.082373945,10.82887651,10.77639419,10.67254493,10.75691093,7.810926842,7.144783444,7.11799945933,7.5634028845,10.62174996,5.71183285833,9.5489799265,8.789559014,Control
GSM427163,6.61995662867,9.273737981,7.5611171875,10.45025788,7.766050346,9.716228343,8.571526197,9.8283234625,8.713297444,11.89363345,9.221838159,10.38135939,6.60734282267,8.644246817,10.51270618,9.863230401,10.46214465,6.183690582,10.12116474,10.58989012,10.55491043,10.44585319,7.41187347,8.52278816767,7.382879181,7.9042128665,10.26227726,5.86548072367,8.7499691525,9.278322331,BRCA
GSM427164,6.74734580867,9.6473876935,8.0406116585,10.89604874,7.441390364,10.68029603,8.935534242,9.647092859,8.490716209,11.72223985,9.5368003965,10.79163118,7.501134809,9.349364842,11.02951865,10.58354379,11.35299256,6.835359227,10.79624673,10.38787223,10.93414071,10.38522909,6.875169162,9.264684213,7.42526526267,7.9929258645,11.03904603,6.181169694,9.0253311545,10.41359385,BRCA
GSM427165,6.971693019,7.963427229,6.0253561645,10.09113158,7.649114461,10.5411695,9.235907197,9.597454927,9.0898110315,11.26783731,9.9614698065,10.10297665,6.583680554,7.9662791415,10.09962433,10.09372163,9.805502513,5.28356184,10.55979796,10.55491043,10.12172813,10.19220376,7.580354917,7.412940477,6.680431951,8.244454268,10.74125232,5.96643391133,10.0248169055,8.090034492,BRCA
GSM427166,6.54759325767,10.2476641185,8.0799720185,10.49296002,7.04734514,10.05901354,8.527976511,9.7110048545,8.391776024,11.54144891,9.408141107,10.71990666,6.84616120133,8.654195741,10.71490255,10.10831572,10.51975691,5.455829609,10.63068602,11.19977372,10.87818911,10.23748518,6.930592839,8.57418226267,7.88850129767,7.847019682,10.09936791,5.60097907267,8.5971275445,9.660094472,Control
GSM427167,6.375129507,9.6269068455,8.1950312805,10.94214079,7.909294774,9.760949066,8.757432619,10.2074034015,8.726991346,12.03029651,9.9946590405,10.92822987,6.846979965,9.104528772,11.14957584,10.40557791,10.97507253,6.048874401,10.65349026,11.04774441,10.81621191,10.45696041,7.685311433,8.92060182067,7.356748726,7.605598727,10.39839664,6.13996439133,8.651042911,9.775001605,BRCA
GSM427169,6.488023506,9.087620074,7.0389208815,10.5220521,8.020912072,9.226822258,8.968033945,9.5666536195,8.9027815345,11.46007714,9.446882726,10.43232295,6.389484251,8.7062533825,10.73828676,9.923803275,9.562147541,6.021041727,10.50407936,10.64603237,10.59585913,10.56852647,7.582877963,7.88713234333,7.65162541167,7.505618187,10.25455658,6.20494726733,9.284031921,8.632641862,BRCA
