# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
6506	1.0
6542	2.0
206358	3.0
8501	4.0
117247	5.0
57030	6.0
54716	7.0
348932	8.0
6511	9.0
81539	10.0
6533	11.0
23657	12.0
54407	13.0
56301	14.0
8140	15.0
57084	16.0
6564	17.0
6520	18.0
55117	19.0
124935	20.0
140679	21.0
6565	22.0
11136	23.0
121260	24.0
11254	25.0
246213	26.0
6510	27.0
10991	28.0
6541	29.0
9056	30.0
6568	31.0
9057	32.0
6507	33.0
6512	34.0
160728	35.0
6539	36.0
6519	37.0
92745	38.0
6509	39.0
51296	40.0
23428	41.0
153201	42.0
6528	43.0
26503	44.0
340024	45.0
84889	46.0
6505	47.0
