# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
84062	1.0
286451	2.0
2512	3.0
6844	4.0
7037	5.0
1777	6.0
6456	7.0
375	8.0
5286	9.0
1176	10.0
3312	11.0
1522	12.0
6810	13.0
27131	14.0
54885	15.0
2647	16.0
6272	17.0
1785	18.0
8905	19.0
152503	20.0
1211	21.0
4952	22.0
1174	23.0
26258	24.0
55330	25.0
8673	26.0
7164	27.0
23557	28.0
1213	29.0
2495	30.0
9698	31.0
2580	32.0
130340	33.0
8773	34.0
23431	35.0
162	36.0
9026	37.0
10053	38.0
25977	39.0
5878	40.0
8729	41.0
7163	42.0
6643	43.0
408	44.0
3482	45.0
4074	46.0
10618	47.0
9685	48.0
8907	49.0
164	50.0
388552	51.0
8546	52.0
8301	53.0
2799	54.0
81567	55.0
9829	56.0
51429	57.0
8775	58.0
10717	59.0
1362	60.0
