# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
5440	1.0
2926	2.0
6124	3.0
6152	4.0
6171	5.0
6133	6.0
6187	7.0
6231	8.0
6144	9.0
6157	10.0
6234	11.0
6132	12.0
6235	13.0
6194	14.0
6146	15.0
6173	16.0
11224	17.0
3320	18.0
6164	19.0
6202	20.0
4736	21.0
7311	22.0
6208	23.0
6158	24.0
6169	25.0
6165	26.0
6136	27.0
6141	28.0
6205	29.0
5431	30.0
5434	31.0
6228	32.0
6201	33.0
6160	34.0
5435	35.0
2962	36.0
23521	37.0
6232	38.0
6167	39.0
9349	40.0
6156	41.0
5432	42.0
5439	43.0
6128	44.0
5430	45.0
6129	46.0
6123	47.0
6223	48.0
6135	49.0
2197	50.0
6176	51.0
5611	52.0
25873	53.0
6224	54.0
6204	55.0
6125	56.0
6207	57.0
6154	58.0
5433	59.0
6206	60.0
6203	61.0
5438	62.0
6147	63.0
6138	64.0
3921	65.0
6181	66.0
6193	67.0
5437	68.0
6233	69.0
6192	70.0
6168	71.0
6189	72.0
6170	73.0
5436	74.0
6159	75.0
6217	76.0
3843	77.0
6143	78.0
6130	79.0
6155	80.0
6230	81.0
6134	82.0
6191	83.0
6227	84.0
5441	85.0
6209	86.0
6161	87.0
6229	88.0
6142	89.0
6122	90.0
6137	91.0
6188	92.0
2963	93.0
6222	94.0
6175	95.0
51121	96.0
6210	97.0
9045	98.0
