@relation thedata

@attribute 10681 real
@attribute 2770 real
@attribute 2771 real
@attribute 2773 real
@attribute 2782 real
@attribute 2783 real
@attribute 2784 real
@attribute 2785 real
@attribute 2786 real
@attribute 2787 real
@attribute 2788 real
@attribute 2790 real
@attribute 2791 real
@attribute 2792 real
@attribute 2793 real
@attribute 51764 real
@attribute 54331 real
@attribute 55970 real
@attribute 59345 real
@attribute 64805 real
@attribute 94235 real
@attribute DependentVariable {BRCA,Control}

@data
6.97244898767,6.097670028,11.98415862,8.276218788,13.00161496,9.350724377,6.530878866,5.346435058,6.298205225,8.442664802,9.226485123,8.286304921,12.94317143,5.704879743,5.994246645,5.452703528,7.365471921,7.23239964,7.5026355755,5.851693612,5.091711732,BRCA
6.389883566,6.6687748565,12.06588572,8.495976037,13.04989878,8.378404463,6.225261069,5.478819157,6.055397005,9.163298157,9.260367468,9.92562903,12.82636383,5.291135005,6.187456621,5.285412622,8.135274649,10.07238089,7.2400353085,6.805296083,5.551986008,Control
6.757115983,7.184102984,12.19850959,8.069988244,13.26893746,8.616586634,6.362562487,5.550447635,5.650485447,9.04801075,8.825389039,10.33248729,13.11366653,5.465820435,6.122264392,5.293711886,8.384871286,10.16363116,7.055096439,8.463842227,5.238988625,Control
6.61616787567,5.4787995935,12.44264168,7.185869332,13.29995283,9.333972157,6.798118982,5.149758548,6.389270486,9.210939846,10.09517319,10.07411507,11.61680165,5.973617732,6.768981971,5.119782831,6.997860083,9.560920839,5.9799251475,7.967631374,5.827953159,BRCA
6.60558999133,6.159811817,11.06323009,8.076790383,13.17700839,8.807251164,7.068028862,6.121642945,5.614423668,7.763878152,9.531343017,10.34356359,11.8968755,6.049636893,5.93841004,5.44062939,9.073024297,9.949207023,6.9163256205,7.197317764,5.706262025,BRCA
6.784302337,5.6032236615,12.03914706,7.526814397,13.33363132,9.157436075,6.86950478,5.995773509,6.663917843,8.979483163,10.26174268,9.641921287,11.32190853,5.732683853,6.655642073,5.110625549,6.821203566,8.788074828,6.976093136,8.733287497,5.641409649,BRCA
6.51405773367,5.6081323905,12.10567621,7.296712346,13.36856584,9.539954171,7.120059311,5.836183727,6.132685436,9.24482828,9.81791145,9.90199107,11.52829551,5.542111953,6.354827336,5.023045997,6.808678261,8.870851027,5.6412905805,7.198816104,5.59381033,BRCA
6.433898499,5.800661023,11.80901857,7.53251397,13.36355512,9.306620611,6.63161771,5.527642182,6.202227307,9.252961701,10.64035818,10.08386525,11.49170796,5.655216748,6.385522173,5.24660879,8.086854242,8.673027334,6.3980360365,7.224390341,6.083006551,BRCA
6.36224381667,5.52926424,12.54827894,6.843359327,13.29267684,9.583727381,7.036891003,5.981059894,6.371171674,9.485326755,10.08672709,10.49650957,11.7674087,6.118635505,6.586919049,4.808142121,7.432878264,9.538005127,5.8819921345,7.443981873,5.938762876,BRCA
6.073822667,5.47662364,12.35457868,8.285946739,13.38150649,9.930146364,6.360983667,5.052688948,5.59724157,9.799800123,8.329326713,7.075401932,12.75033439,5.537615426,5.687628504,5.077041333,6.412997934,9.576399845,5.8308617525,6.472573571,6.034420016,BRCA
