ID	781	782	783	114	784	115	785	112	786	113	111	7124	3680	3479	59283	6262	4000	59285	488	59284	3676	153	3675	7169	7168	3674	3679	3678	2010	22801	1756	55799	776	6546	775	7137	778	3690	9254	779	3691	196883	7134	3693	3694	3695	3685	3688	70	7171	71	93589	4607	7170	6444	8515	6445	6442	6443	8516	1605	10369	10368	5350	5613	3908	4634	7042	4633	7139	7040	109	108	3696	107	7273	60	3655	7043	3673	27091	3672	27092	5566	5567	5568	2778	4625	1674	4624	DependentVariable
Instance1	5.865059701	5.4117729285	5.3368584114	5.645450388	9.864136271	8.748277668	5.448689612	10.327292123	5.011016147	7.377212971	6.614529956	8.519696323	7.258945501	7.6246849295	5.3692492615	5.689167221	12.31771434	5.22586149433	10.368230238	4.375364145	6.297013109	5.706262025	8.1217165825	11.3200844737	10.7606885695	5.361953639	8.552305136	10.57663577	11.67950002	7.6918007385	6.28879269075	6.584590977	5.857677033	5.57418573	7.11619091	5.415835761	5.536217098	6.147515948	6.4084029945	5.682300273	7.91590933625	10.97207892	5.88497103	9.367661926	5.461406798	7.631852081	10.67951553	9.30169669467	5.114586962	8.757333882	14.665256985	6.1618602465	5.50383468	8.551446864	6.63554058067	8.623754517	8.309318462	6.328365825	7.7551419355	6.8307089	11.37070935	4.762364039	4.549507972	5.858235414	8.2742311235	9.4846820175	6.213741562	6.78103548	5.711516483	5.810189583	5.682300273	12.63069834	7.149597572	6.1022441	8.2081635635	5.0992841828	14.7883179233	6.43230933033	9.289875449	9.689124896	5.221505148	9.101017795	5.776177206	6.36946717	5.4829326402	5.48205062	8.533866741	5.243565552	7.339184439	5.838895843	Control
Instance2	5.545359333	5.5176274975	5.5997153768	5.65593226	10.03404273	8.080472632	5.473504824	10.2384186075	5.31868854	7.013074525	5.841225451	7.177920594	6.080290574	6.947135646	5.804434171	6.017928169	12.217337305	5.33626726667	9.85838642367	4.833916319	6.043635001	5.908699592	7.940840191	10.9542193057	10.8437529417	5.442455259	7.581447523	10.55403266	11.85662794	7.7559931985	6.93799663212	6.408334517	6.190817922	5.754895016	6.780445033	4.783471516	5.545359333	5.52873637	6.3285160135	5.571533663	8.39704886075	10.9073904	7.987379316	8.9984705876	5.959776674	9.113248027	9.752932999	8.828078384	5.372787809	9.015786907	14.318888115	6.645545604	6.026363672	8.3909202865	6.22895455467	9.079385528	6.144052107	7.16854959	6.9009398315	6.827314517	11.95147243	4.73770262	5.718917257	5.750691914	8.137035193	9.205762802	5.718917257	6.166218956	5.8271941275	6.661106123	5.101199635	13.03258307	6.461320332	7.532124306	6.3425008425	5.2122251396	13.8159086333	6.371338954	9.578863787	10.4246495	5.39061120433	7.86511636	5.827572151	6.0929297895	5.5428379012	5.804719114	8.84345400733	5.652207716	5.887288406	6.343279559	BRCA
Instance3	5.190428437	5.14158408425	5.5487285326	6.0290173	10.64948099	8.026856932	5.23877014933	9.769915947	5.81083589	7.338293201	6.323194968	8.414834386	6.590104667	5.9026635435	5.658621215	5.664561948	11.331478295	5.50458097767	10.260641451	4.823508981	6.268430299	5.149148835	7.980807774	10.8169845653	10.6795467515	5.488973851	6.124127129	9.18625115	11.77465953	7.826627437	6.37904151738	6.077035324	6.360369215	5.062004299	6.671085011	5.511128997	6.225935832	5.194176951	6.69622707	5.135874705	8.24906789575	9.496554786	6.212526175	8.9288106782	5.36790503	8.540477891	10.08758255	8.9042892375	5.102250005	8.8210862905	14.52431873	6.054275354	6.082900138	8.202635757	6.11666479167	10.05466574	5.707228834	6.389313513	6.632445747	5.651633855	12.10871075	4.790265497	4.883878898	5.1016877175	9.1235010805	7.7278553315	5.194176951	5.995434345	5.407860596	6.349868869	5.014814152	12.19349773	6.767195028	6.992431746	7.5711783515	5.4256925706	14.49928798	6.561221976	9.330514214	10.6672848	5.10116542067	7.148936963	5.766735111	5.9034588485	5.4641368762	5.527329405	9.29076107	5.730783436	5.672716149	5.960124324	BRCA
Instance4	4.868898162	5.2051637345	5.542221699	5.876032641	10.47438056	8.120096744	4.97237215433	10.3820872935	5.139460541	7.478529234	6.331145921	8.370459788	6.976424143	6.5710894325	5.792078748	5.432467779	11.69631911	5.49952783867	9.32155651667	4.633172663	5.660003917	6.090118375	8.3145459475	11.0245892	10.8893700808	5.402254249	7.774014657	9.671576946	12.04001406	8.4517115145	6.90819341625	5.99820185	6.966479856	5.21345543	6.621982704	5.842043069	5.515077886	5.254944744	6.642795088	5.397812585	7.82261999	10.39270411	5.427950757	8.7802292424	5.438135838	8.695559886	9.271638758	8.75186424133	5.000914074	8.6333340425	12.912810505	6.0660792465	6.252954533	8.255885214	5.94045973267	10.91483004	6.15977612	6.991695086	7.288561012	6.093766806	12.23392978	5.264171629	5.682019293	5.305848328	9.2078924525	7.1284671085	5.402254249	5.797150007	5.8881516615	6.3175692745	4.808914358	12.23565236	6.763813641	7.258286006	7.0913602235	5.476820078	11.1284900313	6.18410994633	10.06419075	10.19124467	5.82159641667	6.516492413	6.472573571	6.323322532	5.1156792046	5.655216748	8.629147321	5.558352786	5.383195587	6.086407617	Control
Instance5	5.326799101	5.29047116175	5.3915724186	5.824138541	9.820243246	8.28785217	5.53760820333	9.671974648	4.894103816	7.297193996	5.680472929	6.675961001	6.410201693	7.739494752	5.4208254045	5.601110562	11.649666395	5.69946011467	9.71733403867	4.993460669	5.694748763	5.78869305	7.9312840775	10.789338705	10.459756376	5.256266489	7.213179877	9.349370323	11.69370922	8.053666097	6.87972631413	6.091970181	6.091970181	5.111669081	6.262194115	5.333791561	5.375136114	5.476714818	6.5955976525	5.60541377	8.18279765425	9.358629843	5.671725924	8.7950599632	6.345898074	8.398146319	9.935467529	9.13491446	5.163107462	9.579962393	14.515533555	5.640752968	5.358792935	8.591755777	6.210355966	8.133220736	6.047784427	6.524937838	7.3117356915	6.54048116	11.96551025	5.115211455	5.321306925	5.609234798	8.5157239865	8.893920635	6.04931016	6.737352562	5.573662743	5.779557801	4.828848945	12.7347446	6.854560258	7.408714249	7.084991265	5.1468628222	14.66759481	7.03425695367	9.272076349	10.8955187	5.41723232867	7.441058314	5.804912672	6.52394041	5.466218321	6.407145055	9.35589447533	5.415666779	5.841099622	5.663921845	BRCA
Instance6	5.81083589	5.646294817	5.1447686846	6.352798794	9.840207941	8.529822044	5.13786996667	9.753034207	6.172733142	7.806535324	6.872247394	6.320264091	7.114213764	7.375850429	5.4203052295	5.437137209	13.55168753	5.59735468067	10.680999606	4.82223464	7.092337284	5.849568518	8.363719193	11.082793754	11.3057112285	5.950883181	7.400369547	10.95930669	11.52544754	7.2817545605	6.5529899305	5.861342069	5.840847932	5.256643908	6.244178877	5.440131024	5.895309438	6.672712173	6.3549356545	6.156543881	8.628701183	10.16002932	6.670376976	9.5481835408	6.759825365	8.129439032	10.94344908	9.489530799	5.551217027	10.48044771	14.9749406	6.21006023	5.870741528	8.79338396825	6.54684484467	8.625965515	6.815579031	6.264635533	7.3638614315	7.67382338	11.84561169	4.314057196	5.202134845	6.3911040965	8.0343196725	9.5352510465	5.080669653	7.238598499	5.8595748445	6.039265318	5.321216715	12.65857307	6.543500233	7.492776776	6.50402659	5.1819487988	15.0760746733	7.21289602867	9.540317507	10.55708099	5.55476490833	7.98845907	5.643936437	5.9174340255	5.6759717936	5.625863148	9.078168623	5.70895367	9.348673457	5.831124321	BRCA
Instance7	4.682592971	5.162567732	5.2238573746	5.779661087	10.87936138	8.167494826	5.515181188	9.1297731835	5.717889727	7.967285529	5.057462456	6.423120638	7.590458165	10.349737175	5.8276077135	5.375918034	11.981065665	5.71698393233	9.43648997933	5.096779711	6.042759915	4.899068355	8.00994217	11.2325257193	11.1163730825	5.323740468	7.435068318	10.70804518	11.61046905	9.6364126975	7.60110755137	7.78313105	7.11691865	5.442621133	6.679695168	5.618834209	5.48205062	5.418536788	7.0119988995	5.579701547	8.05954225525	9.341019005	6.305154876	9.0012339544	5.587223392	8.067946709	9.545409111	9.251714595	5.51191964	9.8272360555	13.05627132	5.518387553	6.146803484	8.655670398	6.30138612967	10.98552909	4.642441245	6.8045219	6.638585894	7.189209615	12.01701203	4.927198693	5.733361967	5.574907064	8.079817226	9.121049651	5.971607496	6.518854253	6.2923220485	5.858800482	4.73770262	13.34505663	6.456482249	8.616687708	6.201503818	5.5542104156	10.2940315303	7.19476401833	11.79415195	10.37177151	5.47886285067	7.580354917	5.907137786	6.330484187	5.5322651396	6.430289978	8.46320594233	5.768721099	5.341462114	6.190768548	BRCA
Instance8	5.427112717	5.48819416525	5.5835800438	5.862458365	10.26782285	8.80888466	5.85287407833	9.643814388	6.329935892	7.667823176	6.091811548	6.14308278	7.15785501	7.733044401	5.7489685045	5.563776856	11.76167965	5.19045183567	10.2767326833	4.668481241	6.51601958	4.5781157	8.2637160875	11.1456085957	10.941522653	5.388371455	7.413841832	10.27665401	11.93178472	8.842132135	6.51193653938	6.504465965	6.444274162	5.190033289	6.842353879	5.460424154	5.435637968	5.838328613	6.497368881	5.088959125	7.71917636725	9.812386363	5.397641479	9.3423966262	5.943283297	7.600435399	10.75503384	9.23773095817	6.335216707	9.4119268115	14.795549445	6.2996600505	5.479142629	8.511988679	6.286350022	8.656300723	7.042811547	6.988971848	7.7866087565	5.987895674	11.17361954	5.057679059	5.487205952	6.241332814	8.116304847	10.36853561	6.070610035	7.822174254	5.3157706865	5.645809962	5.167931151	12.39966386	7.109938036	6.689303092	7.6188571805	5.3362788624	14.9143649833	6.328962603	10.56613044	9.52338608	5.31204636867	7.865827785	5.917199751	5.9718598575	5.3094441946	5.233822166	8.875123686	5.252108349	8.537326283	6.091811548	Control
Instance9	5.290029217	5.14878192175	5.4135094614	5.813403636	10.02337358	8.17986074	5.00355489367	9.557649091	5.321757891	7.357466507	6.099511534	8.252974189	7.057399162	7.2965384015	5.395905033	5.253432694	11.84304893	5.74966114533	9.858911688	4.847259412	6.379383241	5.648042042	8.446684304	11.0319901213	10.6386604935	5.151586144	6.546667333	9.280446664	11.77234975	7.6941273435	6.429801268	6.460992839	6.015254046	5.287261033	6.535201976	6.388711011	5.915706872	5.40668228	6.4613233895	5.264922245	8.1664411835	9.898586698	5.857863615	9.0837101736	6.090753548	7.713285334	10.365683	9.05065703483	4.786611159	9.219853705	14.61562869	6.36859746	5.388199225	8.567214441	6.255932743	8.91062109	5.81109287	6.026806282	7.7090892595	6.028575367	12.04072818	4.897254041	5.484791683	5.384238282	9.095386554	8.991500668	5.809035744	6.303694572	5.5998750555	6.076985225	5.46083367	12.05932765	6.816347305	6.698847453	8.092918242	5.2745188438	15.0102008533	6.958562315	9.938499406	10.40755487	5.461312063	7.418993406	5.83074415	6.3825279205	5.291675395	5.844493149	9.29028807333	5.130118764	6.147261537	5.826809832	BRCA
