ID	1763	5682	9861	8318	5686	5685	5684	5683	9491	5984	5985	10197	6117	10714	6119	6118	81620	23649	5708	5709	5706	5707	5691	5704	5981	5705	5690	5983	5702	5693	5982	5925	5692	7314	5695	5700	5701	5694	5696	5687	5688	5689	5717	5718	5719	84296	5557	5710	5558	51659	5711	1026	5713	5714	5715	5716	57804	8900	51343	5422	5111	84515	5699	5698	5427	23594	4173	4172	4175	4174	890	5424	4176	5425	5426	1017	9837	10213	5720	5721	4171	4998	4999	5000	2237	5001	3978	990	23595	DependentVariable
Instance1	6.8981231695	8.68690091133	10.66538909	6.299304767	11.45443311	10.773474255	9.0509661315	8.849890707	8.2518409835	8.8069355085	7.105454747	9.5130720155	10.83471386	7.2083497295	10.66108355	11.61752958	5.957224679	9.058425498	10.88129775	8.320869495	8.2415367635	10.75119697	12.5173582	9.52802259133	8.7287213215	10.76621026	12.00076422	6.65416022267	11.29749826	11.63501532	6.4996565905	8.976299993	12.3793121	14.001314075	12.69883927	13.19976669	11.75625619	12.8865864	8.79769619475	12.01088989	6.854560258	13.16916718	7.502913581	7.6478096268	7.1263324395	7.00135506	7.9259666445	9.99408498	5.97561041567	7.746012271	9.139564862	11.459753229	11.29559693	11.16207045	8.474680533	9.08037601133	8.824450546	6.796886882	7.295978093	7.122160823	7.30666968733	8.00728757867	12.26010515	7.8586641855	7.168850407	9.9652661335	8.5947996215	10.884339601	10.54158093	9.155963663	5.739045575	7.558728975	7.993275958	12.66507944	7.905163024	9.26596478	5.906055544	9.389707223	9.3046709605	10.57043948	8.086681778	5.790192895	8.8794769	6.798021749	8.6356430945	6.47162143767	8.306085763	4.932168974	8.595435709	Control
Instance2	6.8766851245	8.564460088	10.285160686	5.648473532	11.70800194	10.448362625	8.663920189	8.687945234	8.6470158575	8.3511951665	7.5130075585	9.4460828095	10.800436875	7.3078710955	10.48441034	11.88379655	6.483780011	9.413279443	10.53048708	8.224437221	7.999641059	10.11183374	12.82483353	8.66293534567	8.46553658	11.05745385	11.8759414	6.803627506	11.41436827	11.39179686	6.4959528655	7.958452847	12.13981521	13.81882705	12.80741335	13.22888561	11.4706641	12.81758135	8.9447929715	12.096668015	6.785227259	13.26600764	7.829676956	7.6935621724	7.061510218	6.985105106	7.9503875055	9.75457026633	6.06639047267	8.444746903	8.317719126	8.288611166	11.49325267	10.64810838	7.798165773	8.49440965167	8.865378449	6.077889871	6.853313064	6.409474951	7.18042006333	8.600459581	12.49390804	8.003615916	7.041826475	10.6067005385	9.53925189	10.9670802135	10.45125262	9.501827795	5.943517738	7.88603356	9.089962561	12.99332148	7.56639873	8.958604237	5.601779143	8.918073954	9.371998932	10.25218676	8.805543271	5.868397398	9.341663989	6.6596432	8.8318933355	6.35138548033	9.214775128	4.948847562	8.901380658	BRCA
Instance3	6.9445841975	8.90620358967	10.525857853	7.716204063	11.79340834	10.50004144	8.7410247875	9.15137249	8.6963432705	9.396101263	7.613135391	10.021838884	11.330452225	7.33191487	10.72737618	12.02968073	7.625491737	9.650235514	10.68183161	8.504323566	8.1305872305	9.852580664	12.78740681	9.13019918967	8.908217113	10.82365605	12.08449626	7.26523884267	11.41436827	11.56454026	7.0004963375	8.409052632	12.29328779	13.884698385	13.11183912	13.26600764	11.44340995	12.81545941	9.05267110725	12.02999728	6.345720697	13.02126635	7.058590127	7.6312576694	7.367369481	7.361398	8.517100268	10.049331671	5.72399821567	10.18798331	8.895644291	8.320702773	11.34727825	10.9447818	8.203655262	8.73865177933	8.72987657	6.720350724	7.486435083	7.180493836	7.63223048933	8.39000280033	12.68497545	7.9306158695	8.010949209	10.261247663	10.065924884	11.361670225	11.09109172	10.31119801	6.874400849	8.575114814	9.42760480833	13.23568448	8.099283532	9.1433668585	5.228252321	8.923536316	9.657715067	10.74375964	10.14873431	6.760291233	9.113990271	7.16277178	9.620597091	6.817579064	9.862320087	5.447257868	8.838747853	BRCA
Instance4	7.4451283935	8.06062747867	9.7075407315	8.225232898	12.05836733	10.45335816	8.2768542615	9.228182036	8.687436261	8.859174667	7.7690752125	9.9727633615	11.057611095	6.472480484	10.83441597	12.38193096	8.354404912	10.18060575	10.97310559	8.773914859	7.5951142215	10.1206141	12.79764436	6.501491522	8.594608411	11.3345919	11.77387079	6.47039307033	11.84795592	11.41998139	6.4544177505	6.610216975	12.28120423	13.10949585	12.80568549	13.52332736	11.21903252	13.13613647	8.8475481605	11.55921065	5.846751073	13.30543127	7.779327238	7.8421414368	7.3093172695	7.051184805	8.4986833315	9.861676143	5.36854192167	10.17606751	8.699078855	8.2000896335	11.25835125	10.95004389	7.961624956	7.931835366	9.24062507	6.183293584	7.958945778	7.023923823	6.55166353833	8.72557625633	12.81400365	7.136446259	7.627900667	10.6087782065	9.7613002345	10.974153029	10.85352421	10.38957787	6.979113971	9.123553123	10.2614579577	13.52549699	8.251862414	7.7178678995	5.337364334	9.204339515	9.7106639285	10.40029272	10.15416657	5.972354482	9.441502737	6.651773306	9.0906394765	6.714916353	9.825110289	5.182703468	8.994142056	Control
Instance5	6.885292262	8.484101233	10.5959512115	6.134329409	11.70232867	10.78654813	9.400933638	9.234303192	8.7242702675	8.74540583	7.403741513	9.670002224	10.93374845	7.2216641085	10.45090222	11.96009799	6.99492227	9.590110341	10.89071479	8.821105186	8.129256569	9.671351374	12.83066776	8.92179205133	8.8095545205	11.59208337	11.8407859	7.072920173	11.30008097	11.45657274	7.0312218105	8.022008655	12.07828769	13.92393915	13.06098469	13.05669872	11.83572685	12.99332148	9.56101011525	12.108842315	6.117700885	13.09561052	8.209881145	7.9014979902	7.0417430505	7.173030276	8.3791173545	9.89827133933	5.95280065933	8.695403288	8.485629214	7.875076566	11.22756798	10.76553912	7.495377629	8.806992301	8.91062109	6.125780878	6.960584469	6.9330908945	7.35432909133	8.393809981	12.58797677	8.101565847	7.098298285	10.471142841	9.919961329	10.972083198	10.66574031	9.989394899	6.370125583	7.821010387	8.69428477733	12.73729283	7.31664612	9.123941273	6.058214335	9.125523977	9.527273459	10.51648826	9.39316579	5.712603517	9.666615087	6.921011149	9.329909791	6.839917773	8.767556421	5.455665247	9.287309018	BRCA
Instance6	6.6341623465	8.26577764633	10.848082905	6.828996845	11.41892796	10.42774834	8.8631824515	9.000521984	8.4071374385	9.358156732	7.0064152045	9.9087425115	11.641461875	7.523174648	9.132050545	11.54965727	6.399090431	9.225973251	11.24345683	8.70989467	8.3982787515	9.965402326	12.17902899	9.583846924	8.81729114	10.94250372	11.19443078	7.68158217733	11.24631027	10.96486087	7.138537016	9.286795183	11.73846187	13.72048402	12.48456748	13.24583793	11.8734596	12.26689494	8.584152548	12.005052055	6.573651447	12.5801856	7.178518271	7.7061769544	6.9303711535	6.99802939	8.4061773715	9.731642715	6.237969269	8.699295794	8.698601474	10.112371314	11.64123906	10.52858624	7.914237304	8.989253179	7.992656742	6.672712173	7.058265416	6.8500213875	7.408697217	8.15974847467	11.77234975	7.2109038415	7.395150919	10.338767298	9.3913479745	11.3658813	10.61958751	9.829620128	6.893577983	8.467973436	8.713813284	12.65702034	8.336909437	9.3759597995	5.338256146	8.95814749	9.187016555	9.789085739	9.344385311	6.146803484	9.241638294	6.784605811	9.476334725	6.41271170433	9.430484502	5.342529189	9.318577337	BRCA
Instance7	7.7532903405	7.627110972	8.8728375605	7.527244602	11.62934992	10.644018325	7.3785163565	9.48265729	8.4601267675	7.4871109445	7.0904318015	9.738500574	10.3458464955	6.6588492955	10.38702135	12.52245777	7.423118274	9.935902096	10.65680049	7.511675823	7.4298346275	9.622015717	13.1007987	6.90693820733	7.738491062	11.56978693	11.15733448	6.54805513767	11.96287081	10.89071479	6.220650197	8.555107826	11.31322333	13.157660585	12.56435203	13.63630348	11.13455645	13.20290364	8.5786057585	11.7354617665	5.765011707	13.15586736	8.323506447	7.875467798	6.686317724	6.773076963	7.114956815	8.73350074767	5.788693131	9.931871803	8.039907589	7.8281740715	10.82348291	10.5206165	7.950470054	7.89073473833	9.121676695	6.268944869	7.179513849	6.349361739	6.44602920733	8.69044413033	12.88210333	6.83554656	6.452575359	11.251370817	9.8864762635	10.2529778765	11.31896656	9.718905756	6.18408747	8.346005182	10.761045422	13.63244094	7.690279365	7.9728052855	6.070610035	8.944917819	9.300249878	9.808852038	8.860746456	5.301415026	9.669098149	5.968327676	8.2961196055	6.868407698	8.95908991	4.998433881	8.337779235	BRCA
Instance8	6.773364932	8.898296117	10.79613101	6.264072495	11.64258438	10.769831575	9.1253842295	9.291090747	8.620017522	9.1247667975	7.5927585855	9.2760823915	11.06229666	7.325273656	10.88785292	11.90810746	6.126245653	9.369358036	10.69844447	8.336351598	8.211239684	10.03091577	12.69358176	9.79916599967	8.303306849	11.0497977	12.15122597	6.93605146533	11.45279735	11.82808501	6.9810465865	9.023671978	12.50318977	14.498215135	13.11366653	13.00161496	11.70725139	13.09426251	8.783384793	12.028265245	6.573196985	13.21631242	7.77748732	7.6144880158	7.234214257	7.031828341	8.4155051985	9.853346974	6.32473713233	8.113352957	9.248106134	9.436657679	11.40859261	11.11113911	7.468178286	9.42022077033	9.20124246	6.986072764	6.683068735	7.048256226	8.02092389867	7.79524891633	12.21574693	8.2246126895	6.995289824	10.1636613075	8.483937859	10.8098750475	10.45750942	9.461746027	6.544273338	7.539955806	8.35263474667	12.59766508	7.956610113	9.321425499	5.662783181	9.321866737	9.5777333365	10.40712464	8.42352683	5.120093989	8.795261354	6.659429135	8.609435701	6.90348309733	9.111501597	5.346169084	8.482577193	Control
Instance9	6.7731098095	8.88636976267	10.937703845	7.900868506	11.79600727	11.171571995	9.5892770755	9.326081763	9.0434887545	9.70168359	7.7796863265	9.7701113155	11.49735519	7.244781381	10.77226531	11.92126273	8.000734017	9.357783524	10.77621939	8.72948575	8.18494516	9.475936612	12.70613234	9.37684093033	8.9257842175	11.46641824	12.05268701	7.65912161233	11.52775569	12.04345466	7.2222320135	8.717951507	12.32769025	14.242274775	13.2409799	13.12983363	11.69149721	12.64414927	9.38378296975	12.202062635	6.4876838	13.25798962	7.904907218	7.5683183254	7.654837992	7.472185401	9.0643521695	10.185042339	6.02795948867	10.26892824	8.543090924	8.6840196725	11.32669367	10.87349431	7.617451165	8.972024704	8.811664588	6.059891283	6.850721692	7.4543940705	7.82590120133	8.29143898133	12.7295762	8.2093419145	7.782983675	10.517727571	9.9714342365	11.446472425	11.10430408	10.12722736	7.745155171	8.608200408	9.039656623	13.17297049	8.048106907	9.1526830635	4.931459981	9.43457148	9.713952053	11.33112984	10.16944939	6.614640376	8.989182391	6.944217536	9.642109982	6.783116074	9.394248914	5.620154746	9.139008401	BRCA
